"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"GPR174",78.4611211154986,2.2968561111253,0.341622330138394,6.72337815328064,1.7755897229901e-11,2.78904994817309e-09,"Up"
"IGLL5",34.7814133028285,3.44735888063789,0.512460693775375,6.72706984654896,1.7311365610437e-11,2.78904994817309e-09,"Up"
"PNOC",13.8556756525977,2.89166764680844,0.430119538822631,6.72293952217056,1.78094518047112e-11,2.78904994817309e-09,"Up"
"GPR83",42.4445545147884,3.39311764654186,0.504465543173515,6.72616334744348,1.74195006293273e-11,2.78904994817309e-09,"Up"
"FCRL5",101.49184555571,3.09167241241269,0.460725897159991,6.71043766254598,1.94041529209589e-11,3.01346494862492e-09,"Up"
"INSL3",8.88895327092336,2.20193771527716,0.328485099381865,6.70331080289701,2.03749452296345e-11,3.13807834131793e-09,"Up"
"ARRDC5",6.32730561621857,2.15471270963862,0.323123561174412,6.66838624149593,2.58631402336058e-11,3.95070066715965e-09,"Up"
"VAV1",327.330332040889,1.4536924624507,0.218053066477871,6.66669121389412,2.61634749721732e-11,3.9640855250522e-09,"Up"
"INPP5D",734.425599007453,1.36702264594088,0.205255260513685,6.6601101600012,2.73622417523159e-11,4.11228013948515e-09,"Up"
"RGL4",25.4018188336425,1.64323021306004,0.246939200925871,6.65439187823937,2.84473788177017e-11,4.2411628131735e-09,"Up"
"IL2RB",873.731881056709,1.76358731575035,0.265741858345387,6.63646791187184,3.21288838873901e-11,4.73597930092227e-09,"Up"
"GPR171",44.3806897409316,1.99402086538883,0.300494392975024,6.63580057400462,3.22745960086461e-11,4.73597930092227e-09,"Up"
"PSTPIP1",310.325302236978,1.7244426791139,0.260174068026021,6.62803442402042,3.40186149483932e-11,4.91450316417253e-09,"Up"
"TOX2",160.065806441302,1.63906551559264,0.247274001873008,6.62853960860152,3.39024159267043e-11,4.91450316417253e-09,"Up"
"GZMH",236.750604304292,2.18639386383048,0.331027547328022,6.60486984082911,3.97866750474788e-11,5.70357289372934e-09,"Up"
"JCHAIN",908.04521943171,2.83498327842646,0.429388161537336,6.6023787620888,4.04612141646543e-11,5.7559937952099e-09,"Up"
"ALB",56.288337920431,-4.50682561411124,0.682929877216462,-6.59925091062131,4.13240420225228e-11,5.83420338736163e-09,"Down"
"IPCEF1",58.4565276134459,1.46152124444681,0.221679985136222,6.59293279701688,4.31221805844851e-11,6.04229291257492e-09,"Up"
"TNFRSF17",35.4493353856778,3.05982875983133,0.464616019730988,6.5857151494754,4.52701016323496e-11,6.29592249269006e-09,"Up"
"TAGAP",165.54383501861,1.51998997464425,0.231479008964388,6.56642682826629,5.15369540208366e-11,7.11439018616526e-09,"Up"
"PCED1B",243.35785392212,1.54476597945976,0.23568712176058,6.5543079652396,5.59004985723584e-11,7.63953135521664e-09,"Up"
"GFAP",27.9403585953489,2.62143523712644,0.399998409870406,6.5536141455556,5.61609677862567e-11,7.63953135521664e-09,"Up"
"BANK1",37.9202926542906,2.34891457723129,0.360565469574473,6.51453002419615,7.29175964834524e-11,9.84704585554797e-09,"Up"
"TNFRSF18",148.351082777233,1.73763581686093,0.267325033217793,6.5000864151965,8.02738865807688e-11,1.0762475901577e-08,"Up"
"ITGAD",50.33497725873,2.22822426521436,0.34324914248136,6.49156542418852,8.49490053635427e-11,1.1307926171107e-08,"Up"
"MYO7A",481.181998751018,1.64822428949948,0.254066096155378,6.48738385184414,8.73396217471711e-11,1.15436963892218e-08,"Up"
"CTSW",436.135321206759,2.02106603654508,0.311688462018483,6.48425040650121,8.91740126907903e-11,1.17031471866589e-08,"Up"
"TLR10",27.4439699848203,2.02694509894639,0.313029643868339,6.47524967251641,9.46552928246985e-11,1.23356366229446e-08,"Up"
"TTC24",18.1588805058288,2.15957255270637,0.333778453323618,6.47007777524974,9.79524868741242e-11,1.26766843429596e-08,"Up"
"CCR7",192.556253851901,1.83922847912932,0.285507688434336,6.44195779530584,1.17942082145581e-10,1.51584044335521e-08,"Up"
"TIFAB",33.3261982517253,1.94036328362392,0.301940815156352,6.42630338869274,1.30744334954717e-10,1.66887083987405e-08,"Up"
"HCLS1",1455.94916840915,1.29702347933318,0.202145601000787,6.41628347543476,1.39641320815284e-10,1.77030996919295e-08,"Up"
"CLNK",11.4985211540671,1.73241342799765,0.27018407815974,6.41197453157622,1.43646838897683e-10,1.80878546601163e-08,"Up"
"TOGARAM2",31.2180991250585,1.6040225065909,0.251287886534593,6.3832066428323,1.7341763910537e-10,2.16900075326689e-08,"Up"
"CEND1",66.6781625869519,2.349657047713,0.368964783121248,6.36824205236105,1.91207002456955e-10,2.37555579852521e-08,"Up"
"ZBTB32",29.4652454553083,1.42691791463916,0.224125257919778,6.36660913581593,1.9325280926117e-10,2.38507241946435e-08,"Up"
"TNFRSF1B",1910.16507709447,1.208782110752,0.1899194842541,6.36470826308022,1.95661270878995e-10,2.39891016059273e-08,"Up"
"SELL",417.822845636278,1.72517746574224,0.271408801484824,6.35637995637626,2.06563725784506e-10,2.51602718543795e-08,"Up"
"PPP1R3G",32.9232870532586,1.4357395325679,0.22593025502581,6.35479091724073,2.08710303949034e-10,2.52566573012611e-08,"Up"
"ISG15",3822.22982440917,1.92337059410421,0.303247103327393,6.34258521515933,2.25941157802219e-10,2.7165415592272e-08,"Up"
"PTPN7",492.770237160213,1.65119981561493,0.260458157165937,6.33959724503064,2.30366574070851e-10,2.75199453486178e-08,"Up"
"LTB",366.919044154412,1.8638661918892,0.294499310770727,6.32893227156058,2.46863428784359e-10,2.93028462345561e-08,"Up"
"CCL4",366.339077940746,1.80176256426077,0.285154280222884,6.31855346113854,2.64022960837401e-10,3.11413411276317e-08,"Up"
"BIN2",262.329173738036,1.39409593624245,0.220790690512879,6.31410650967246,2.7172675602336e-10,3.18484265739078e-08,"Up"
"CCDC88B",651.423149362468,1.17759976384839,0.186987324430001,6.29775182589567,3.01993497193405e-10,3.51746925856018e-08,"Up"
"SLAMF8",184.28787826512,1.51312076910732,0.240469458913616,6.29236151627421,3.12672236980165e-10,3.61922969463501e-08,"Up"
"DTHD1",28.7210897827217,2.14507345764985,0.34258215317879,6.26148629677844,3.8132533255703e-10,4.38665364045235e-08,"Up"
"ZNF683",83.1091332303577,2.24524227121711,0.358700340239095,6.25938149297691,3.86507314073212e-10,4.41898791721987e-08,"Up"
"KCNA3",25.7519685988374,2.00437646408031,0.320322191015613,6.25737623024254,3.91508139494501e-10,4.44886932171922e-08,"Up"
"ZBP1",112.698214121852,1.9944212743283,0.319603419810969,6.24030016796413,4.36732003018213e-10,4.93268945954389e-08,"Up"
"PTPN6",1201.52445630368,1.39610188474701,0.224599946864461,6.21594931003933,5.10152719883595e-10,5.72723258298233e-08,"Up"
"SMTNL1",13.5361371611582,2.07479674778351,0.333974710440775,6.21243669930942,5.21691990240457e-10,5.82170774258752e-08,"Up"
"GNLY",390.953202291219,1.96375485569555,0.316343484237884,6.20766651927891,5.37771144247497e-10,5.96541847868831e-08,"Up"
"IL9R",5.77602918861041,2.03242516153231,0.327486757514691,6.20612930109435,5.430550299451e-10,5.9883867089094e-08,"Up"
"IRAG2",82.5420305436724,1.44894681305838,0.233936609529065,6.19375828338813,5.87462964245108e-10,6.43997635392461e-08,"Up"
"SREBF1",11.1237214249485,2.66829321419677,0.431197519624104,6.18809963592288,6.08938372826306e-10,6.63635995087195e-08,"Up"
"IRF1",2286.54658037282,1.53422764769995,0.248783561720242,6.16691728782785,6.96341575533849e-10,7.54478000095861e-08,"Up"
"CCR5",347.458011698398,1.68054665917461,0.273267559959301,6.14982129391757,7.75702976654764e-10,8.35606975314346e-08,"Up"
"TNFSF14",48.6023759510961,1.51707668370166,0.246834958976398,6.14611759206569,7.9402427450618e-10,8.50427378143516e-08,"Up"
"JAML",426.275005425399,1.37825067084736,0.224590691888066,6.13672213777349,8.42415404725369e-10,8.97100198997827e-08,"Up"
"CD37",725.436368064953,1.36123229460212,0.221937303579158,6.13340917750047,8.60155335245073e-10,9.10787206115181e-08,"Up"
"RASSF4",1425.61888063044,1.23576682575549,0.201685982865075,6.12718250520265,8.94488509827353e-10,9.41790275092799e-08,"Up"
"GIMAP1",180.680302237327,1.21364129692388,0.198156453200658,6.12466198965985,9.08763169629691e-10,9.51444406135894e-08,"Up"
"CXCL13",588.77698168396,2.4441966147387,0.399275261202417,6.12158290843765,9.26502884161103e-10,9.645981982808e-08,"Up"
"JSRP1",51.6857281062522,2.36414515059478,0.386860767722762,6.1111008089841,9.89462360508692e-10,1.02442336391333e-07,"Up"
"SP140",133.232753391521,1.60922973758381,0.263407760382259,6.10927231319414,1.00086429800147e-09,1.02484104711843e-07,"Up"
"CCR2",105.646577987231,1.69575431968609,0.277530923767982,6.11014548095462,9.95403599792032e-10,1.02484104711843e-07,"Up"
"PARVG",428.404217612516,1.35559992682018,0.22247991927702,6.09313384877789,1.10721408731727e-09,1.12754326400244e-07,"Up"
"RCSD1",460.655521441161,1.20928332170059,0.198534296208034,6.09105502070757,1.12168988302797e-09,1.13607677500593e-07,"Up"
"CYTH4",710.051535971565,1.20122316274014,0.198195611289504,6.06079597285088,1.35449558538724e-09,1.36445295833927e-07,"Up"
"BAAT",511.503973239388,-3.1820182085776,0.52585195759233,-6.05116737255636,1.43799946938654e-09,1.440782694166e-07,"Down"
"FCRL6",42.7280650043479,1.67837565475967,0.27751209837438,6.04793688127946,1.46712408513999e-09,1.46210291180047e-07,"Up"
"SNAI3",46.2171101638833,1.08036152973142,0.178683019415727,6.04624621446446,1.48259471907863e-09,1.4696614459973e-07,"Up"
"P2RX1",48.5946241875068,1.77629913391461,0.294754193886991,6.02637441893581,1.67678485687897e-09,1.65336310014796e-07,"Up"
"ACY3",39.4266531254165,2.0965181915051,0.347985968349314,6.02472048355865,1.69402128382707e-09,1.66156740238954e-07,"Up"
"GBP5",752.42676534624,1.94305927424469,0.323771300146015,6.0013326485961,1.95704583199372e-09,1.9095029384835e-07,"Up"
"PARP15",66.71090839341,1.71906383834502,0.287649606829114,5.97624261439119,2.28342861492025e-09,2.21635289935697e-07,"Up"
"C1QA",6785.78343436232,1.5251975673063,0.255292485582053,5.97431437838417,2.31059849215261e-09,2.23110432641223e-07,"Up"
"CLEC17A",14.3006911146011,1.74336869374316,0.291999294434421,5.97045515853017,2.36592605123219e-09,2.27275246859604e-07,"Up"
"DERL3",103.467349802133,1.80610803985485,0.302603851199904,5.96855602694135,2.39362454130057e-09,2.28756856162449e-07,"Up"
"WAS",594.243271827541,1.36815852973907,0.229264728850502,5.9675927326406,2.40779449258545e-09,2.28937031448073e-07,"Up"
"ADA2",2308.7814079959,1.42319883696528,0.239190443507208,5.95006563011949,2.68034990105258e-09,2.53558379472162e-07,"Up"
"CD52",443.935191438215,1.57475958700385,0.264840425445842,5.94606954113157,2.7465749972178e-09,2.58510967919954e-07,"Up"
"STAP1",17.3643369522333,1.92248545252316,0.323674000978799,5.93957329507318,2.85764893691913e-09,2.67613796926758e-07,"Up"
"CD53",1072.98259172376,1.38332194101508,0.233100900941983,5.93443412455697,2.94860688909039e-09,2.74751189925443e-07,"Up"
"PIM2",1265.10250353846,0.984495980207725,0.166020249548004,5.92997530655478,3.02980241309521e-09,2.80912426718619e-07,"Up"
"TAS1R3",54.156231407127,1.67281918200022,0.282902978654745,5.91304902463303,3.35832167764674e-09,3.09830112795171e-07,"Up"
"S1PR4",126.158600695015,1.64903495455689,0.27944600290363,5.90108621136935,3.61116135428323e-09,3.31515285706513e-07,"Up"
"ANK1",42.9750686917521,1.33863330238984,0.226949905636203,5.89836465733387,3.67121918066069e-09,3.35376669856826e-07,"Up"
"GPR25",3.36597171921413,2.52420895925273,0.428199120335729,5.89494195427965,3.74813114669359e-09,3.40732546584301e-07,"Up"
"DOK2",391.246447126702,1.21823428438102,0.206769430275211,5.89175238699231,3.8212147185915e-09,3.45690084930443e-07,"Up"
"P2RY8",231.445464714582,1.35704697282101,0.23114782233299,5.87090528962913,4.33421835291346e-09,3.90205281279687e-07,"Up"
"BCL2L14",14.0012321443206,1.49167643969562,0.254343067295319,5.86482051804318,4.49618779977665e-09,4.02841133829988e-07,"Up"
"IGLL1",2.1690744587255,3.20369196945359,0.546443102299173,5.86280978929731,4.55099454347064e-09,4.05800642641717e-07,"Up"
"PROKR2",3.69198648698795,3.54669418869981,0.605278329928914,5.85960873424354,4.63959014207453e-09,4.11730485179528e-07,"Up"
"MYO1F",910.423096295986,1.20932490302188,0.206487674885995,5.85664448829483,4.7231268096542e-09,4.15189581248658e-07,"Up"
"PKHD1L1",11.8209756212571,2.27548842316179,0.388497141668847,5.85715615148952,4.70860363717639e-09,4.15189581248658e-07,"Up"
"GNG8",6.39665328036909,1.93786333897827,0.330996876079359,5.85462727604006,4.78080971272584e-09,4.18287182189477e-07,"Up"
"NCKAP1L",904.154843028797,1.29187100545432,0.220800612366186,5.85084883420442,4.89070572842757e-09,4.25902766144748e-07,"Up"
"AMBP",12.0923899877552,-2.51696956282463,0.431905184125419,-5.82759748050103,5.62310051943097e-09,4.87405122233096e-07,"Down"
"CD38",251.096460564175,1.81745285070732,0.312559531948496,5.81474140102947,6.07276914619157e-09,5.23945026890862e-07,"Up"
"CD72",188.381801590144,1.39579986724654,0.240186232292808,5.81132337987191,6.19809027019574e-09,5.32293134909529e-07,"Up"
"NEFL",262.013449355075,2.96037347650145,0.510221939804965,5.80212892772322,6.54781826337792e-09,5.59748353928032e-07,"Up"
"PIK3R5",364.763065548275,1.20580859431662,0.208035561131578,5.79616575049865,6.78482091516255e-09,5.77360377054655e-07,"Up"
"WDFY4",307.774338111252,1.37621930134262,0.237505922578536,5.79446308707333,6.85400961554199e-09,5.80596923614729e-07,"Up"
"CCL4L2",175.512218522316,1.76986958407579,0.306280179636198,5.77859653268473,7.53263209101672e-09,6.35195165828903e-07,"Up"
"KLHDC7B",286.835715195248,1.947745432252,0.337149407105492,5.77709879122688,7.59996667532387e-09,6.37986391717728e-07,"Up"
